Recipient,1,2,3,4,5,6,7,8,9,10,Average
client1031,302007000,301599000,301721000,301733000,301752000,301835000,301839000,301835000,301837000,301851000,301800900
client1043,822800000,819064000,819059000,819025000,818993000,818976000,804377000,804328000,804288000,804262000,813517200
client1007,382282000,381963000,381977000,382063000,382059000,382053000,369054000,368751000,368763000,368294000,376725900
client991,302781000,302423000,302522000,302581000,302597000,302608000,302623000,302640000,302661000,302678000,302611400
client1019,292029000,291522000,291572000,291580000,291577000,291553000,291553000,291551000,291562000,290818000,291531700
client1006,298481000,297869000,297822000,297877000,297879000,297852000,297820000,297776000,297739000,297713000,297882800
client989,289124000,288755000,288851000,288878000,288914000,288916000,288925000,288928000,288940000,288949000,288918000
client918,618538000,618185000,618285000,618313000,590524000,590493000,590499000,590489000,590569000,590600000,601649500
client980,520661000,520231000,520258000,520240000,520241000,520215000,520187000,520157000,520110000,520086000,520238600
client920,742429000,741860000,741784000,741744000,741687000,741627000,741571000,741514000,741456000,738220000,741389200
client936,588927000,588576000,588674000,588705000,588716000,588716000,588716000,588713000,588725000,588734000,588720200
client1048,655141000,651339000,651282000,651346000,651363000,651370000,651344000,651316000,578166000,578166000,637083300
client923,615961000,615516000,615584000,615682000,615702000,615709000,615741000,615748000,615773000,615802000,615721800
client942,580354000,579996000,580068000,580068000,580009000,579965000,579897000,579796000,579758000,579751000,579966200
client939,620028000,602627000,602721000,602760000,602786000,602828000,602849000,602869000,602895000,602945000,604530800
client956,354995000,354490000,354444000,354398000,354341000,354289000,354235000,354180000,354127000,354068000,354356700
client972,425839000,425264000,425221000,425155000,425088000,425036000,424986000,424942000,424890000,424842000,425126300
client944,564451000,563256000,561939000,561974000,561990000,561966000,561944000,561937000,561916000,561992000,562336500
client938,544533000,544199000,544274000,544396000,544434000,544477000,544498000,544528000,544546000,544578000,544446300
client1021,159593000,159113000,159143000,159128000,159119000,159120000,159122000,159130000,159166000,159192000,159182600
client951,440021000,439447000,439400000,435790000,435703000,435646000,435594000,435539000,435479000,435425000,436804400
client970,331048000,330496000,330448000,330417000,330359000,330304000,330248000,330197000,330151000,330105000,330377300
client928,532790000,532421000,532519000,532543000,532548000,532537000,532537000,532545000,532562000,532581000,532558300
client1002,297504000,297087000,297168000,297220000,297233000,297245000,297251000,297260000,297273000,297294000,297253500
client978,256168000,255670000,255772000,255830000,255874000,255895000,255916000,255942000,255958000,255989000,255901400
client940,537374000,530543000,530609000,530638000,530656000,530692000,530700000,530706000,530718000,530737000,531337300
client998,348793000,348419000,348429000,348533000,348543000,348553000,348564000,348569000,348573000,348590000,348556600
client1028,195666000,195179000,195281000,195356000,195393000,195413000,195436000,195459000,195474000,195468000,195412500
client1004,345515000,344519000,344569000,340490000,340412000,340416000,340417000,340422000,340438000,340452000,341765000
client901,555302000,555021000,555151000,555197000,555219000,555238000,555253000,555279000,555309000,555340000,555230900
client947,581734000,581382000,581492000,581520000,581515000,581545000,581556000,581564000,581576000,581589000,581547300
client1001,317495000,317071000,317168000,317203000,317222000,317240000,317258000,317258000,317284000,317312000,317251100
client960,537456000,508291000,508363000,508398000,508415000,508431000,508477000,508494000,508512000,508518000,511335500
client909,552781000,552350000,552437000,552462000,552499000,552519000,552532000,552546000,552568000,552631000,552532500
client1026,254327000,253958000,253956000,243725000,243700000,243705000,243724000,243735000,243745000,243762000,246833700
client926,542779000,540114000,537315000,537398000,537425000,537445000,537467000,537486000,537508000,537538000,538247500
client969,324457000,323863000,323804000,323746000,323682000,323630000,323579000,323526000,323470000,323418000,323717500
client904,529757000,529357000,529352000,529439000,529441000,529450000,529486000,529496000,529494000,529512000,529478400
client963,499244000,496702000,496785000,496806000,496823000,496831000,496844000,496889000,496897000,496912000,497073300
client946,554484000,554090000,552415000,552383000,552394000,552400000,552419000,552440000,552466000,552469000,552796000
client990,249273000,248862000,248952000,248997000,249023000,249034000,249050000,249066000,249086000,249106000,249044900
client930,524820000,524432000,524552000,524587000,524586000,524603000,524621000,524639000,524651000,524677000,524616800
client905,524652000,523980000,524065000,524116000,524130000,524139000,524152000,524168000,524186000,524209000,524179700
client916,552213000,551783000,551785000,551882000,551929000,551949000,551973000,551993000,552011000,552031000,551954900
client1050,541653000,541264000,541368000,541389000,541394000,541389000,541388000,541392000,541397000,541414000,541404800
client952,487840000,487405000,487492000,487520000,487548000,487567000,487591000,487616000,487637000,487675000,487589100
client949,543158000,542762000,542870000,542941000,542954000,542968000,542996000,542998000,543007000,543020000,542967400
client921,538432000,538042000,536049000,535598000,535256000,534358000,533962000,533703000,533375000,532947000,535172200
client955,515136000,514674000,514777000,514879000,514900000,514921000,514929000,514938000,514954000,514965000,514907300
client914,487549000,487122000,487226000,487256000,487275000,487327000,487350000,487365000,487376000,487396000,487324200
client1024,71974000,71627000,50512000,50614000,49782000,49769000,49778000,49790000,49822000,49846000,54351400
client945,483531000,483169000,483272000,483302000,483300000,483310000,483317000,483330000,483333000,483365000,483322900
client937,503080000,502163000,502215000,502199000,502154000,502120000,502089000,502064000,502040000,502019000,502214300
client911,483966000,483567000,483665000,483703000,483723000,483735000,483756000,483766000,483782000,483798000,483746100
client903,605830000,605235000,605170000,605100000,601862000,601733000,601655000,601577000,601501000,601429000,603109200
client935,524251000,523857000,523948000,524023000,524041000,524053000,524074000,524093000,524113000,524144000,524059700
client929,517420000,516994000,517075000,517102000,517110000,517115000,517123000,517131000,517141000,517157000,517136800
client1039,329820000,329451000,329585000,329649000,329689000,329721000,329756000,329790000,329828000,329945000,329723400
client965,311125000,310558000,310520000,310459000,310404000,310339000,310283000,310230000,310179000,310128000,310422500
client1017,90276000,87428000,66965000,66259000,65169000,65038000,65001000,64916000,64826000,64749000,70062700
client941,469651000,469175000,469196000,469312000,469368000,469403000,469444000,469467000,469478000,469504000,469399800
client922,557055000,554335000,553215000,551687000,547119000,546726000,546387000,546195000,545661000,545341000,549372100
client912,495639000,494792000,494867000,494867000,493555000,493541000,493546000,492826000,492690000,492143000,493846600
client924,516709000,516282000,490694000,490179000,490192000,490174000,489749000,489750000,489762000,489786000,495327700
client934,491286000,490772000,490825000,490837000,490851000,490859000,490904000,490923000,490947000,490973000,490917700
client1157,731213000,730778000,730795000,730909000,730961000,730992000,731016000,731035000,731048000,731065000,730981200
client1083,727971000,727419000,727446000,727410000,727377000,727347000,727307000,727268000,727238000,727218000,727400100
client1091,727357000,725026000,725058000,725058000,725063000,725051000,725030000,725008000,724992000,724966000,725260900
client1146,730639000,727534000,727577000,727592000,727603000,727610000,727612000,727608000,727592000,727603000,727897000
client1164,735181000,734775000,734759000,734844000,734846000,734842000,734845000,734839000,734834000,734831000,734859600
client1003,759559000,759162000,759156000,759062000,759036000,759006000,758980000,758953000,758863000,758837000,759061400
client1180,710541000,710152000,710247000,710279000,710283000,710299000,710314000,710328000,710347000,710372000,710316200
client1116,736316000,735854000,735855000,735939000,735966000,735985000,736014000,736031000,736050000,736079000,736008900
client1114,718657000,718190000,718206000,718178000,718155000,718115000,718085000,718051000,718026000,718004000,718166700
client1112,708968000,708620000,708635000,708741000,708791000,708809000,708833000,708850000,708865000,708884000,708799600
client1155,697780000,697435000,697576000,697609000,697631000,697746000,697766000,697788000,697822000,697849000,697700200
client1161,710548000,709433000,709456000,708869000,708812000,708785000,708767000,708743000,708494000,708474000,709038100
client884,317876000,317593000,317588000,317557000,317523000,317490000,317456000,317429000,317394000,317361000,317526700
client875,262590000,262095000,262057000,262022000,261998000,261951000,261920000,261889000,261847000,261817000,262018600
client778,259069000,258573000,258560000,258518000,258457000,258402000,258345000,258309000,258274000,258230000,258473700
client1141,703993000,699505000,699479000,699605000,699591000,699600000,699615000,699618000,699615000,699624000,700024500
client1174,706711000,706395000,706491000,706524000,706536000,706561000,706577000,706585000,706601000,706613000,706559400
client1084,757455000,757097000,757120000,757237000,757271000,757296000,757324000,757344000,757361000,757396000,757290100
client1117,690447000,690111000,690240000,690291000,690311000,690332000,690344000,690354000,690380000,690407000,690321700
client1136,688135000,684620000,684656000,684303000,684272000,684247000,684184000,684131000,684111000,684095000,684675400
client1103,682366000,673029000,672663000,672315000,672193000,672173000,672159000,672145000,672129000,672125000,673329700
client1170,700964000,685340000,684920000,684521000,682976000,682926000,682914000,682936000,682957000,682993000,685344700
client987,752694000,750656000,750426000,749717000,748369000,747947000,747619000,747319000,746870000,746557000,748817400
client1012,751185000,748800000,748330000,747685000,747289000,746861000,746385000,746021000,745186000,744816000,747255800
client1147,693523000,676680000,676726000,676819000,676826000,676831000,676829000,676839000,676856000,676877000,678480600
client887,314165000,313777000,313761000,313712000,313674000,313635000,313598000,313546000,313469000,313420000,313675700
client760,276920000,276322000,276297000,276251000,276206000,276159000,276110000,276067000,276016000,275952000,276230000
client984,739790000,737446000,737168000,736739000,736399000,736010000,735588000,735262000,734936000,734622000,736396000
client1036,771722000,769314000,769064000,768778000,768499000,768139000,767798000,767496000,767211000,766950000,768497100
client979,764728000,762438000,761292000,761060000,760813000,760482000,760194000,759912000,759626000,759379000,760992400
client1025,652815000,650407000,650099000,649641000,649323000,648895000,648535000,648081000,647764000,647459000,649301900
client1005,626858000,624596000,624291000,624085000,623675000,623361000,622990000,622600000,622313000,619581000,623435000
client910,808451000,800318000,798868000,797979000,797147000,796418000,795756000,795069000,794409000,793402000,797781700
client915,760844000,758347000,758080000,749593000,749128000,746964000,745564000,743838000,743464000,742139000,749796100
client964,738036000,731187000,730873000,730632000,730333000,730029000,729717000,729424000,729137000,728879000,730824700
client919,752746000,749902000,749606000,749534000,749304000,742134000,741833000,741486000,741205000,740943000,745869300
client982,724443000,719838000,715968000,715613000,715315000,714993000,714708000,714410000,713998000,713600000,716288600
client996,727618000,716795000,716555000,708305000,699761000,699397000,699108000,695135000,680648000,680335000,702365700
client1045,731683000,719533000,719266000,718897000,718562000,718261000,717962000,717680000,717398000,717139000,719638100
client994,747410000,738847000,738553000,738216000,737889000,737554000,730362000,729793000,729290000,728824000,735673800
client907,781745000,779483000,779253000,778926000,778595000,768597000,768148000,766312000,765471000,764459000,773098900
client711,570756000,570304000,570281000,570225000,570172000,570117000,570065000,570020000,569971000,569924000,570183500
client603,389086000,388582000,388506000,388415000,388318000,388242000,388174000,388115000,388058000,387994000,388349000
client681,570287000,569661000,569643000,569581000,569531000,569475000,569442000,569413000,569371000,569340000,569574400
client714,569131000,568566000,568531000,568473000,568419000,568362000,568297000,568245000,568189000,568138000,568435100
client707,566592000,566099000,566055000,565995000,565938000,565872000,565797000,565745000,565690000,565637000,565942000
client624,568377000,567746000,567687000,567590000,567505000,567420000,567325000,567233000,567140000,567061000,567508400
client718,563919000,563321000,563226000,563078000,562985000,562888000,562831000,562779000,562724000,561928000,562967900
client747,562043000,561638000,561604000,561545000,561499000,561448000,561399000,561353000,561304000,561264000,561509700
client787,457679000,973356000,973083000,972509000,972251000,971983000,971632000,971278000,970783000,970500000,920505400
client788,462403000,975173000,974790000,974446000,974034000,973709000,973358000,972833000,972507000,972002000,922525500
client699,539241000,538928000,538925000,538894000,538863000,538829000,538795000,538761000,558103000,558093000,542743200
client619,559713000,559415000,559410000,559384000,559361000,559325000,559287000,559254000,559220000,559187000,559355600
client744,116111000,115618000,115567000,115507000,115448000,115406000,115367000,115334000,115301000,115270000,115492900
client1187,825387000,824938000,824943000,824939000,824908000,824877000,824847000,824848000,824822000,824801000,824931000
client721,326445000,326056000,326027000,325980000,325933000,325884000,325850000,325821000,325777000,325738000,325951100
client626,513648000,513366000,513366000,513345000,513328000,513304000,513279000,513256000,513237000,513230000,513335900
client629,310596000,310294000,310280000,310276000,310253000,310228000,310200000,310176000,310154000,310133000,310259000
client630,323780000,323427000,323385000,323326000,323278000,323218000,323157000,323101000,323044000,322986000,323270200
client673,339026000,338671000,338660000,338625000,338574000,338529000,338476000,338422000,338379000,338334000,338569600
client604,298255000,297816000,297762000,297721000,297675000,297622000,297575000,297520000,297482000,297439000,297686700
client641,314821000,314387000,314328000,314284000,314237000,314178000,314122000,314065000,314012000,313956000,314239000
client768,911943000,911149000,911061000,910940000,910833000,910735000,910633000,910531000,910463000,910389000,910867700
client809,903178000,902409000,902315000,902211000,902104000,901993000,901904000,901808000,901713000,901639000,902127400
client698,305737000,305397000,305376000,305334000,305299000,305262000,305221000,305187000,305128000,305077000,305301800
client631,312080000,311628000,311591000,311563000,311519000,311475000,311439000,311406000,311362000,311304000,311536700
client761,919591000,918850000,918749000,918613000,918485000,918359000,918245000,918133000,918009000,917892000,918492600
client839,815351000,814820000,814811000,814775000,814725000,814694000,814661000,814631000,814602000,814575000,814764500
client854,837331000,837035000,837028000,836992000,836958000,836924000,836891000,836860000,836830000,836801000,836965000
client743,303137000,302843000,302813000,302805000,302780000,302753000,302727000,302701000,302675000,302652000,302788600
client667,282991000,282647000,282617000,282609000,282580000,282552000,282525000,282495000,282460000,282428000,282590400
client658,284947000,284467000,284423000,284356000,284294000,284233000,284171000,284115000,284057000,284001000,284306400
client674,273442000,272987000,272933000,272902000,272854000,272808000,272764000,272718000,272673000,272632000,272871300
client734,264007000,263582000,263537000,263489000,263439000,263389000,263340000,263299000,263263000,263225000,263457000
client716,243193000,242850000,242830000,242797000,242778000,242746000,242717000,242690000,242665000,242642000,242790800
client730,572620000,572297000,572292000,572257000,572221000,572186000,572152000,572118000,572085000,572054000,572228200
client820,771654000,771344000,771336000,771312000,771285000,771257000,771230000,771203000,771179000,771154000,771295400
client803,785113000,784774000,784757000,784728000,784700000,784672000,784642000,784612000,784584000,784559000,784714100
client602,438957000,438514000,438463000,438405000,438342000,438274000,438207000,438139000,438077000,438012000,438339000
client642,276736000,276318000,276296000,276263000,276230000,276196000,276162000,276129000,276102000,276070000,276250200
client686,289301000,288900000,288864000,288840000,288801000,288761000,288723000,288684000,288643000,288605000,288812200
client676,457995000,457640000,457614000,457554000,457522000,457486000,457440000,457381000,457322000,457266000,457522000
client644,436201000,435404000,435332000,435264000,435215000,435161000,435101000,435001000,434925000,434871000,435247500
client633,275383000,274941000,274900000,274864000,274832000,274796000,274762000,274731000,274693000,274661000,274856300
client610,468888000,468561000,468543000,468500000,468462000,468427000,468393000,468360000,468328000,468294000,468475600
client898,886516000,884755000,884530000,884267000,884000000,883761000,883527000,883304000,883067000,882844000,884057100
client886,715344000,715052000,715047000,715018000,714999000,715002000,714990000,714974000,714961000,714917000,715030400
client657,417643000,417353000,417326000,417316000,417281000,417254000,417226000,417201000,417178000,417149000,417292700
client703,532191000,531887000,531888000,531853000,531819000,531786000,531754000,531727000,531702000,531679000,531828600
client688,531173000,530692000,530655000,530598000,530547000,530496000,530429000,530344000,530287000,530228000,530544900
client813,988466000,986255000,986026000,985775000,985537000,985252000,985007000,984790000,984570000,984320000,985599800
client858,726383000,726091000,726084000,726058000,726030000,726001000,725970000,725942000,725915000,725889000,726036300
client680,528884000,528557000,528546000,528515000,528480000,528445000,528412000,528383000,528355000,528329000,528490600
client710,525976000,525563000,525545000,525484000,525430000,525374000,525335000,525305000,525278000,525266000,525455600
client691,522030000,521744000,521735000,521707000,521684000,521672000,521640000,521608000,521577000,521548000,521694500
client609,324961000,324651000,324638000,324610000,324575000,324540000,324512000,324485000,324457000,324432000,324586100
client889,874272000,872403000,872174000,871518000,871117000,870859000,870620000,870371000,870138000,869902000,871337400
client726,336472000,336154000,336148000,336116000,336091000,336059000,336029000,335997000,335951000,335921000,336093800
client664,305591000,305177000,305147000,305095000,305045000,304996000,304947000,304899000,304854000,304812000,305056300
client655,320501000,320148000,320129000,320085000,320039000,319981000,319923000,319882000,319844000,319812000,320034400
client767,841520000,841014000,840985000,840935000,840881000,840822000,840772000,840724000,840680000,840627000,840896000
client650,528585000,528115000,528065000,528035000,527991000,527948000,527921000,527889000,527838000,527792000,528017900
client638,524269000,523834000,523811000,523763000,523731000,523704000,523677000,523635000,523588000,523544000,523755600
client732,93782000,93295000,93250000,93204000,93165000,93102000,93038000,92976000,92915000,92856000,93158300
client713,299433000,299112000,299096000,299060000,299032000,299001000,298971000,298943000,298916000,298889000,299045300
client812,743314000,742443000,742365000,742274000,742163000,742061000,741957000,741869000,741785000,741661000,742189200
client830,679957000,680097000,680052000,679964000,679857000,679762000,679652000,679567000,679484000,679403000,679779500
client708,294920000,294508000,294505000,294470000,294435000,294409000,294382000,294357000,294331000,294309000,294462600
client745,870565000,870152000,870106000,870079000,870036000,869979000,869924000,869882000,869852000,869827000,870040200
client750,93607000,93240000,93208000,93166000,93110000,93048000,92986000,92928000,92869000,92810000,93097200
client735,96460000,95992000,95941000,95867000,95812000,95748000,95700000,95649000,95602000,95554000,95832500
client635,346304000,345930000,345845000,345795000,345739000,345678000,345627000,345562000,345507000,345453000,345744000
client622,360087000,359618000,359568000,359499000,359443000,359395000,359346000,359289000,359240000,359195000,359468000
client625,504222000,503845000,503841000,503823000,503801000,503773000,503750000,503731000,503709000,503688000,503818300
client618,284669000,284316000,284275000,284235000,284183000,284126000,284072000,284019000,283966000,283914000,284177500
client697,155271000,154927000,154894000,154848000,154800000,154752000,154706000,154661000,154616000,154573000,154804800
client696,500497000,500106000,500078000,500020000,499986000,499956000,499927000,499899000,499854000,499818000,500014100
client859,748728000,747358000,747181000,746970000,746762000,746580000,746412000,746248000,746089000,745933000,746826100
client613,279655000,279229000,279220000,279193000,279170000,279142000,279112000,279084000,279061000,279035000,279190100
client678,270115000,269790000,269780000,269744000,269702000,269670000,269640000,269611000,269582000,269555000,269718900
client617,260627000,260286000,260288000,260258000,260225000,260200000,260173000,260148000,260126000,260100000,260243100
client687,254375000,254049000,254039000,254004000,253976000,253947000,253919000,253893000,253865000,253842000,253990900
client690,80325000,80021000,79991000,79983000,79956000,79927000,79900000,79874000,79846000,79822000,79964500
client672,243148000,242868000,242868000,242842000,242810000,242781000,242750000,242719000,242690000,242660000,242813600
client824,730978000,729644000,729491000,729307000,729110000,728937000,728769000,728609000,728450000,728262000,729155700
client683,532959000,532520000,532504000,532471000,532434000,532402000,532367000,532338000,532304000,532268000,532456700
client614,229448000,229114000,229102000,229067000,229026000,228988000,228952000,228917000,228883000,228850000,229034700
client611,524265000,523973000,523965000,523934000,523904000,523875000,523846000,523819000,523790000,523762000,523913300
client693,220486000,220038000,219998000,219956000,219903000,219850000,219799000,219765000,219732000,219700000,219922700
client605,35383000,34938000,34912000,34873000,34839000,34807000,34770000,34739000,34715000,34684000,34866000
client632,79473000,79156000,79104000,79054000,79001000,78949000,78900000,78850000,78802000,78754000,79004300
client725,31285000,30954000,30924000,30883000,30836000,30785000,30737000,30698000,30661000,30620000,30838300
client659,37211000,36886000,36860000,36834000,36803000,36769000,36736000,36702000,36671000,36633000,36810500
client677,86119000,84127000,83885000,83629000,83348000,83113000,82879000,82656000,82425000,82153000,83433400
client748,389606000,387094000,386659000,386198000,385772000,385369000,384954000,384578000,384257000,383871000,385835800
client607,382743000,380138000,379704000,379244000,378827000,378401000,377993000,377584000,377210000,376937000,378878100
client704,374986000,373293000,373095000,372842000,372610000,372400000,372229000,372045000,371887000,371703000,372709000
client669,142736000,142404000,142402000,142380000,142359000,142327000,142297000,142271000,142247000,142224000,142364700
client705,197963000,196902000,196736000,196579000,196437000,196289000,196115000,195962000,195814000,195671000,196446800
client601,137386000,136842000,136804000,136744000,136691000,136635000,136569000,136510000,136457000,136407000,136704500
client715,909842000,909521000,909489000,909443000,909401000,909364000,909335000,909303000,909271000,909240000,909420900
client749,692216000,691883000,691845000,691784000,691731000,691669000,691609000,691546000,691484000,691428000,691719500
client706,111206000,110926000,110915000,110884000,110848000,110816000,110779000,110751000,110724000,110693000,110854200
client670,177989000,177622000,177588000,177524000,177475000,177433000,177398000,177362000,177330000,177298000,177501900
client723,102738000,102402000,102385000,102324000,102270000,102212000,102159000,102105000,102063000,102015000,102267300
client671,317510000,317102000,317079000,317050000,317021000,316991000,316962000,316934000,316906000,316880000,317043500
client639,2154000,1836000,1811000,1777000,1748000,1691000,1634000,1594000,1547000,1502000,1729400
client679,984375000,984032000,983984000,983917000,983856000,983793000,983733000,983675000,983618000,983556000,983853900
client647,987722000,987381000,987368000,987339000,987300000,987268000,987242000,987216000,987189000,987140000,987316500
client646,956643000,956202000,956154000,956092000,956035000,955974000,955917000,955862000,955805000,955750000,956043400
client653,139847000,139515000,139508000,139482000,139457000,139431000,139400000,139367000,139334000,139286000,139462700
client675,929455000,929050000,929013000,928948000,928897000,928844000,928793000,928742000,928692000,928645000,928907900
client717,905266000,904766000,904711000,904650000,904594000,904535000,904479000,904416000,904357000,904304000,904607800
client724,83816000,83334000,83295000,83238000,83180000,83125000,83068000,82986000,82932000,82879000,83185300
client620,87756000,87442000,87399000,87344000,87297000,87266000,87237000,87205000,87178000,87149000,87327300
client668,82049000,81671000,81676000,81653000,81631000,81606000,81581000,81557000,81534000,81514000,81647200
client719,82921000,82545000,82504000,82487000,82447000,82415000,82385000,82357000,82309000,82273000,82464300
client682,36986000,36641000,36601000,36545000,36496000,36437000,36382000,36327000,36275000,36217000,36490700
client628,876554000,875622000,875477000,875347000,875237000,875091000,874947000,874815000,874681000,874553000,875232400
client634,816976000,816591000,816560000,816519000,816475000,816438000,816393000,816338000,816295000,816255000,816484000
client663,840623000,840298000,840273000,840238000,840203000,840168000,840130000,840096000,840063000,840027000,840211900
client648,836198000,835813000,835775000,835722000,835681000,835639000,835603000,835566000,835532000,835484000,835701300
client712,948540000,948232000,948227000,948186000,948149000,948115000,948078000,948046000,948016000,947982000,948157100
client623,945700000,945236000,945200000,945156000,945117000,945088000,945059000,945033000,945009000,944986000,945158400
client656,853389000,852879000,852830000,852762000,852699000,852638000,852576000,852515000,852456000,852403000,852714700
client720,802028000,801606000,801555000,801486000,801419000,801354000,801289000,801227000,801168000,801112000,801424400
client621,950588000,950226000,950213000,950171000,950139000,950107000,950075000,950044000,950015000,949985000,950156300
client736,78757000,78343000,78329000,78291000,78261000,78230000,78198000,78170000,78138000,78111000,78282800
client727,71417000,70908000,70895000,70860000,70818000,70781000,70746000,70713000,70679000,70650000,70846700
client728,82609000,82196000,82169000,82138000,82096000,82052000,81988000,81942000,81898000,81852000,82094000
client722,73031000,72720000,72711000,72683000,72655000,72626000,72599000,72573000,72547000,72524000,72666900
client740,41714000,41243000,41203000,41164000,41107000,41050000,40993000,40938000,40885000,40836000,41113300
client695,751519000,751081000,751054000,751013000,750978000,750937000,750893000,750847000,750808000,750771000,750990100
client627,706880000,706570000,706547000,706511000,706484000,706449000,706416000,706382000,706351000,706319000,706490900
client652,140152000,139631000,139577000,139507000,139437000,139374000,139306000,139248000,139203000,139113000,139454800
client741,983362000,982867000,982796000,982699000,982612000,982517000,982419000,982332000,982248000,982138000,982599000
client615,426765000,425886000,425688000,425499000,425382000,425261000,425141000,425020000,424902000,424788000,425433200
client684,88914000,88195000,88084000,87966000,87859000,87769000,87682000,87572000,87441000,87333000,87881500
client649,127918000,127161000,127031000,126903000,126773000,126677000,126576000,126453000,126323000,126204000,126801900
client702,88952000,87976000,87827000,87668000,87521000,87384000,87245000,87112000,86981000,86845000,87551100
client692,230084000,229113000,229010000,228849000,228766000,228683000,228601000,228513000,228386000,228260000,228826500
client739,961255000,960316000,960202000,960066000,959942000,959811000,959675000,959551000,959428000,959307000,959955300
client733,81718000,80723000,80636000,80523000,80425000,80340000,80258000,80179000,80097000,80012000,80491100
client661,73672000,72655000,72513000,72355000,72224000,72089000,71953000,71817000,71677000,71555000,72251000
client746,953517000,952515000,952390000,952240000,952085000,951943000,951810000,951684000,951556000,951448000,952118800
client738,957932000,957178000,957077000,956709000,956487000,956340000,956253000,956164000,956084000,956000000,956622400
client612,157631000,156985000,156915000,156775000,156642000,156522000,156439000,156366000,156291000,156218000,156678400
client737,930116000,929105000,928987000,928852000,928743000,928584000,928381000,928252000,928118000,927995000,928713300
client654,187792000,186718000,186568000,186335000,186185000,186035000,185888000,185747000,185610000,185476000,186235400
client608,848509000,847493000,847339000,847179000,847021000,846868000,846713000,846566000,846426000,846288000,847040200
client742,929756000,928778000,928645000,928493000,928341000,928197000,928044000,927904000,927768000,927637000,928356300
client731,928980000,927955000,927816000,927652000,927492000,927314000,927131000,926998000,926873000,926690000,927490100
client640,844598000,843557000,843417000,843258000,843122000,842969000,842825000,842684000,842542000,842414000,843138600
client666,240483000,239480000,239336000,239173000,239035000,238890000,238744000,238591000,238455000,238338000,239052500
client709,621490000,618662000,618225000,617630000,617131000,616193000,615810000,615270000,614879000,614501000,616979100
client700,631297000,628343000,627913000,627459000,627048000,626648000,626187000,625777000,625390000,624906000,627096800
client689,634423000,631761000,631187000,630716000,630314000,629932000,628156000,627722000,627306000,626935000,629845200
client729,622425000,619548000,619150000,618678000,618252000,617821000,617420000,616985000,616553000,615882000,618271400
client694,629003000,626798000,626408000,625965000,625507000,625091000,624696000,624383000,623990000,623608000,625544900
client957,932443000,931619000,931560000,931518000,931468000,931441000,931396000,931352000,931269000,931204000,931527000
client913,925349000,924986000,924990000,924981000,924977000,924960000,924925000,924892000,924860000,924832000,924975200
client1033,932477000,931865000,931805000,931734000,931677000,931614000,931549000,931507000,931466000,931432000,931712600
client1053,915500000,915041000,915079000,915078000,915084000,915070000,915055000,915040000,915018000,915004000,915096900
client1092,915405000,914994000,914997000,915087000,915118000,915144000,915167000,915198000,915221000,915250000,915158100
client1121,920532000,919920000,919860000,919791000,919727000,919663000,919609000,919534000,919473000,919415000,919752400
client1131,919764000,919194000,919130000,919094000,919048000,918996000,918949000,918901000,918851000,918802000,919072900
client1101,915584000,915065000,915112000,915134000,915129000,915108000,915090000,915076000,915057000,915046000,915140100
client908,915537000,913787000,913662000,913440000,913165000,912868000,912569000,912280000,912006000,911739000,913105300
client636,935397000,935053000,935042000,934982000,934923000,934861000,934822000,934789000,934739000,934683000,934929100
client606,936682000,935574000,935543000,935529000,935489000,935442000,935391000,935351000,935323000,935294000,935561800
client637,935234000,934860000,934831000,934690000,934630000,934562000,934515000,934431000,934374000,934324000,934645100
client651,932387000,931899000,931865000,931848000,931824000,931778000,931728000,931635000,931053000,930984000,931700100
client616,933311000,932798000,932756000,932695000,932644000,932594000,932543000,932501000,932450000,932403000,932669500
client643,924927000,924598000,924558000,924528000,924480000,924440000,924379000,924328000,924277000,924219000,924473400
client660,933770000,933441000,933415000,933383000,933347000,933312000,933278000,933244000,933211000,933180000,933358100
client867,566466000,372699000,372370000,371991000,371590000,371147000,370801000,370387000,369960000,369582000,390699300
client862,348943000,348136000,348100000,348010000,347963000,347935000,347905000,347862000,347775000,347749000,348037800
client685,926608000,924015000,923615000,923168000,922811000,922386000,921968000,921574000,921166000,920783000,922809400
client662,925226000,922515000,922047000,921594000,921199000,920802000,920385000,920006000,919571000,919088000,921243300
client1038,913732000,912497000,912598000,912609000,912597000,912595000,912585000,912584000,912572000,912573000,912694200
client701,925158000,922459000,921998000,921519000,921077000,920650000,920231000,919668000,919180000,918730000,921067000
client665,924214000,921502000,921108000,920687000,920300000,919890000,919519000,919092000,918717000,918302000,920333100
client1022,913461000,912424000,912489000,912459000,912426000,912386000,912349000,912318000,912283000,912244000,912483900
client645,918799000,916956000,916733000,916412000,916182000,915933000,915724000,915533000,915336000,915143000,916275100
client893,172307000,171946000,171929000,171902000,171865000,171828000,171792000,171753000,171713000,171679000,171871400
client789,111647000,111256000,111238000,111205000,111174000,111129000,111086000,111036000,110982000,110933000,111168600
client835,69716000,69267000,69232000,69182000,69123000,69068000,69015000,68961000,68913000,68863000,69134000
client797,143261000,142866000,142841000,142785000,142728000,142673000,142621000,142564000,142509000,142465000,142731300
client821,113402000,112962000,112917000,112854000,112799000,112757000,112722000,112679000,112625000,112575000,112829200
client770,85433000,84945000,84889000,84817000,84759000,84701000,84641000,84594000,84559000,84526000,84786400
client871,109974000,109574000,109574000,109543000,109504000,109450000,109396000,109276000,109243000,109215000,109474900
