Sender,Time
client350,22.272964
client355,22.276967
client344,22.282106
client342,22.287237
client306,22.291919
client349,22.29689
client353,22.300088
client350,22.305018
client355,22.309865
client306,22.314879
client342,22.317959
client349,22.32311
client357,22.328851
client353,22.332752
client306,22.337738
client350,22.341731
client349,22.34577
client344,22.35078
client355,22.356736
client342,22.36003
client357,22.364849
client306,22.378949
client353,22.380984
client350,22.38298
client357,22.384906
client355,22.386759
client342,22.390743
client306,22.395602
client344,22.399346
client353,22.402865
client350,22.419597
client357,22.421606
client342,22.423487
client355,22.42565
client306,22.427663
client357,22.431709
client353,22.438097
client350,22.442804
client355,22.447419
client342,22.450782
client344,22.454852
client357,22.478804
client350,22.480866
client353,22.482952
client358,22.485009
client357,22.487256
client355,22.490038
client342,22.492107
client344,22.494214
client350,22.497548
client357,22.505211
client344,22.519009
client355,22.521625
client344,22.526086
client358,22.531424
client344,22.536974999999998
client344,22.542068
client358,22.546902
client344,22.568538
client358,22.570967
client352,22.573458
client358,22.577723
client358,22.582651
client358,22.593848
client352,22.599385
client358,22.601577
client352,22.603755
client358,22.60866
client358,22.614546
client352,22.620212
client352,22.63778
client352,22.640377
client352,22.642474
client352,22.64463
client352,22.649145
client352,22.655011000000002
client366,22.659512
client366,22.664448
client366,22.676902
client366,22.678867
client366,22.683661999999998
client366,22.688625000000002
client366,22.693478
client366,22.698515
client366,22.715866
client366,22.718151
client346,22.720163
client346,22.722554
client346,22.72893
client346,22.73427
client346,22.739365
client370,22.757077
client346,22.759813
client346,22.76209
client370,22.775934
client346,22.778248
client346,22.78035
client376,22.782665
client346,22.795153
client370,22.797426
client370,22.799787
client376,22.807688
client370,22.814282
client347,22.81992
client368,22.828905
client370,22.837993
client376,22.844926
client370,22.850638
client370,22.856413
client347,22.861603
client376,22.866856
client368,22.873653
client370,22.879578
client370,22.884562
client376,22.89039
client347,22.89726
client368,22.903526
client376,22.909341
client376,22.914223
client368,22.920154
client347,22.92518
client376,22.931281
client368,22.937086
client376,22.947134
client368,22.949456
client376,22.953967
client368,22.959759
client368,22.964984
client347,22.972842
client368,22.977898
client368,22.983662
client347,22.989645
client347,22.995715
client347,23.003684
client347,23.009533
client347,23.015632
client365,23.018394
client365,23.02621
client365,23.031134
client365,23.036752
client365,23.049442
client365,23.051739
client365,23.054024
client365,23.058423
client365,23.063237
client365,23.068888
client388,23.073986
client388,23.080839
client388,23.088349
client388,23.093652
client388,23.099318
client379,23.106162
client388,23.112074
