Recipient,1,2,3,4,5,6,7,8,9,10,Average
client494,742146000,741138000,740987000,740750000,740250000,739962000,739683000,739249000,739090000,738953000,740220800
client758,733548000,733052000,732999000,732994000,732959000,732919000,732884000,732848000,732814000,732782000,732979900
client756,754612000,754055000,754000000,753937000,753885000,753827000,692155000,692029000,691963000,691907000,729237000
client750,762928000,762362000,762301000,762272000,762229000,762178000,762126000,762074000,762017000,761964000,762245100
client764,690127000,684838000,684794000,684822000,684821000,665300000,665177000,665138000,665113000,665091000,675522100
client493,872411000,871658000,871568000,871443000,871339000,871181000,871064000,870919000,870821000,870717000,871312100
client448,787274000,786488000,786382000,786298000,786224000,786129000,786029000,785934000,785829000,785736000,786232300
client461,746464000,745849000,745775000,745693000,745621000,745543000,745069000,745006000,744954000,744907000,745488100
client465,802575000,801852000,801765000,801660000,801571000,801483000,801398000,801323000,801239000,800952000,801581800
client727,711925000,696867000,696808000,696771000,696752000,696727000,696706000,696685000,696664000,696647000,698255200
client775,736165000,692958000,692891000,692840000,692799000,692760000,692725000,692687000,692652000,692619000,697109600
client706,949756000,891933000,891962000,891945000,891929000,891924000,891908000,891890000,891871000,891828000,897694600
client430,429451000,428815000,428752000,428667000,428585000,428512000,428429000,428361000,428295000,428218000,428608500
client470,412232000,411856000,411813000,411758000,411701000,411642000,411598000,411560000,411522000,411489000,411717100
client748,781123000,719792000,719652000,719592000,719542000,719490000,719441000,719394000,719344000,719298000,725666800
client713,788391000,787845000,724297000,724165000,724106000,724049000,723996000,723942000,723889000,723839000,736851900
client450,914330000,913671000,913582000,913515000,913444000,913347000,913283000,913214000,913137000,913040000,913456300
client718,832771000,832225000,832160000,832125000,832073000,832013000,831961000,831910000,831857000,831807000,832090200
client472,52743000,52413000,52365000,52319000,52276000,52241000,52207000,52173000,52141000,52112000,52299000
client714,789009000,788442000,788385000,788321000,788278000,788222000,788169000,788119000,788069000,788019000,788303300
client720,775549000,775013000,774952000,774921000,774876000,774830000,774785000,774740000,774695000,774652000,774901300
client777,689236000,688817000,688935000,688973000,689001000,689030000,689053000,689070000,689095000,689124000,689033400
client440,416705000,416427000,416426000,416398000,416375000,416338000,416281000,416227000,416179000,416130000,416348600
client716,879017000,878596000,878600000,878727000,878764000,878794000,837463000,837440000,837472000,837511000,862238400
client486,682349000,681914000,681883000,681845000,681811000,681772000,681734000,681697000,681661000,681630000,681829600
client740,831009000,803681000,803629000,803592000,803563000,803530000,803472000,803397000,803396000,803341000,806261000
client442,924330000,923953000,923923000,923893000,923850000,923808000,923753000,923696000,923651000,923624000,923848100
client416,406951000,406619000,406611000,406589000,406563000,406535000,406502000,406476000,406450000,406429000,406572500
client413,911792000,911464000,911446000,911417000,911381000,911328000,911265000,911183000,911126000,911071000,911347300
client500,883792000,883483000,883463000,883428000,883385000,883345000,883306000,883270000,883232000,883182000,883388600
client405,386306000,385875000,385873000,385837000,385789000,385746000,385699000,385653000,385606000,385564000,385794800
client481,838770000,836126000,835704000,835253000,834823000,834414000,834003000,833606000,833212000,832819000,834873000
client480,838794000,836674000,836307000,835918000,835559000,835158000,834788000,834287000,833901000,833537000,835492300
client668,812831000,811932000,812059000,812102000,812149000,812159000,812155000,812140000,812139000,812140000,812180600
client736,812734000,812293000,812313000,812294000,812298000,812259000,812227000,812201000,812169000,812165000,812295300
client626,808320000,807821000,807889000,807879000,807854000,807836000,807820000,807806000,807786000,807775000,807878600
client695,810805000,810365000,810368000,810458000,810462000,810468000,810496000,810509000,810521000,810536000,810498800
client656,811618000,811200000,811204000,808997000,809000000,809017000,809053000,809072000,809091000,809130000,809738200
client641,809268000,808773000,808826000,808791000,808746000,808702000,808649000,808604000,808570000,808546000,808747500
client467,678215000,676825000,676646000,676451000,676220000,675973000,675769000,675566000,675375000,675193000,676223300
client455,824909000,823427000,823233000,822994000,822795000,822583000,822376000,822183000,821987000,821798000,822828500
client453,786870000,785379000,785174000,784964000,784753000,784536000,784312000,784105000,783815000,783567000,784747500
client445,784792000,783320000,783153000,783011000,782857000,782701000,782543000,782383000,782221000,782078000,782905900
client401,651334000,649992000,649719000,649168000,648796000,648412000,648058000,647720000,647519000,647199000,648791700
client428,22855000,21781000,21632000,21472000,21274000,21139000,21007000,20874000,13846000,13702000,19958200
client487,294802000,293619000,293495000,293349000,293202000,293070000,292943000,292820000,292694000,286274000,292626800
client459,261982000,261315000,261224000,261138000,261036000,260956000,260853000,260699000,260594000,260518000,261031500
client496,264411000,263819000,263766000,263658000,263443000,263355000,263277000,263202000,263127000,263054000,263511200
client411,233157000,232484000,232380000,232291000,232194000,232107000,232027000,231911000,231829000,231748000,232212800
client419,234053000,232055000,231955000,231864000,231776000,231692000,231609000,231532000,231456000,231384000,231937600
client479,766738000,766072000,765992000,765899000,765792000,765676000,765575000,765490000,765402000,763622000,765625800
client437,262508000,261627000,261519000,261408000,261316000,261226000,261142000,261055000,260965000,260881000,261364700
client484,753352000,749409000,749283000,749197000,749096000,749002000,748902000,748811000,748727000,748601000,749438000
client495,761401000,760740000,760658000,760560000,760459000,760365000,760272000,760186000,760097000,760014000,760475200
client414,234618000,228801000,228677000,228560000,228478000,228399000,228315000,228234000,228150000,228075000,229030700
client469,751794000,751300000,751233000,751148000,751069000,750992000,750916000,750844000,750770000,750698000,751076400
client475,621577000,621167000,621131000,621086000,621034000,620976000,620928000,620886000,620846000,620806000,621043700
client483,684540000,684054000,683981000,683896000,683813000,683734000,683667000,683616000,683570000,683526000,683839700
client489,725957000,725370000,725299000,725237000,725171000,725100000,725028000,724960000,724890000,724818000,725183000
client478,616703000,616267000,616224000,616188000,616130000,616071000,616007000,615947000,615886000,615829000,616125200
client452,716688000,716244000,716180000,716139000,716066000,715994000,715932000,715887000,715838000,715788000,716075600
client408,197790000,197370000,197330000,197273000,197203000,197134000,197069000,197014000,196944000,196873000,197200000
client482,695578000,695160000,695124000,695027000,694956000,694896000,694848000,694804000,694756000,694703000,694985200
client443,523498000,522849000,522805000,522729000,522657000,522592000,522514000,522449000,522394000,522325000,522681200
client402,530979000,530353000,530293000,530228000,530173000,530088000,530000000,529927000,529842000,529764000,530164700
client449,716531000,715965000,715917000,715847000,715763000,715686000,715593000,715513000,715440000,715367000,715762200
client420,525230000,524542000,524467000,524371000,524277000,524190000,524090000,523999000,523913000,523833000,524291200
client423,186874000,186448000,186398000,186322000,186258000,186191000,186112000,186033000,185953000,185890000,186247900
client643,781773000,780419000,780325000,780179000,779965000,779713000,779480000,779236000,779001000,778798000,779888900
client612,769853000,768102000,767916000,767614000,767347000,767101000,766826000,766554000,766287000,765990000,767359000
client464,205162000,204724000,204683000,204657000,204614000,204574000,204537000,204499000,204463000,204425000,204633800
client439,703526000,702900000,702831000,702749000,702699000,702648000,702585000,702509000,702454000,702407000,702730800
client498,186656000,186255000,186219000,186171000,186126000,186081000,186034000,185983000,185931000,185883000,186133900
client499,627197000,626862000,626822000,626785000,626751000,626717000,626683000,626651000,626616000,626586000,626767000
client468,522283000,521944000,521922000,521887000,521865000,521832000,521799000,521766000,521734000,521702000,521873400
client421,163960000,163675000,163667000,163639000,163610000,163582000,163554000,163528000,163502000,163480000,163619700
client497,647110000,646729000,646707000,646673000,646639000,646604000,646568000,646535000,646498000,646464000,646652700
client462,139582000,139273000,139253000,139207000,139147000,139072000,139016000,138959000,138902000,138847000,139125800
client474,647971000,645603000,645337000,645050000,644672000,644399000,644161000,643933000,643590000,643221000,644793700
client454,645800000,643160000,642739000,642319000,641718000,639814000,639356000,638919000,638544000,638186000,641055500
client422,678074000,665754000,665171000,664659000,663931000,663462000,663051000,662631000,661285000,660828000,664884600
client446,679207000,676465000,675934000,675502000,675120000,674649000,662424000,661900000,661396000,660877000,670347400
client594,42260000,41486000,41471000,41431000,41384000,41331000,41277000,41226000,41191000,41164000,41422100
client520,85624000,85235000,85219000,85184000,85146000,85115000,85085000,85056000,85031000,84995000,85169000
client418,677902000,672045000,671286000,670658000,670198000,668494000,668035000,667636000,667204000,666816000,670027400
client463,711411000,704040000,703339000,702873000,699699000,699259000,698537000,698047000,697161000,691680000,700604600
client491,646061000,643698000,643314000,642806000,642340000,641879000,641450000,640507000,640078000,639673000,642180600
client433,674939000,669212000,668014000,666947000,665957000,664903000,663895000,663156000,662230000,661616000,666086900
client429,679598000,662928000,662429000,660607000,656019000,655485000,651491000,650131000,649573000,646086000,657434700
client410,673125000,654145000,653763000,636234000,632161000,631727000,631324000,630974000,630639000,625118000,639921000
client407,715979000,712050000,699330000,698062000,697638000,697199000,696798000,696425000,696043000,695637000,700516100
client435,654283000,646241000,645847000,623334000,622826000,622338000,621890000,621485000,621041000,620479000,629976400
client417,675700000,672782000,672377000,671970000,649151000,648645000,648251000,647899000,647512000,647135000,658142200
client427,671912000,657365000,656799000,655228000,654677000,653851000,652333000,631528000,631074000,630650000,649541700
client597,31486000,30585000,30575000,30407000,30362000,30329000,30293000,30263000,30239000,30238000,30477700
client535,62180000,61382000,61367000,61338000,61285000,61269000,61243000,61231000,61224000,61192000,61371100
client412,922421000,920695000,920437000,920142000,919782000,919509000,919266000,919039000,918757000,918532000,919858000
client415,608165000,606900000,606788000,606691000,606611000,606559000,606501000,606424000,606366000,606340000,606734500
client476,701378000,701068000,701037000,701008000,700973000,700935000,700897000,700862000,700827000,700794000,700977900
client431,200479000,199897000,199817000,199714000,199610000,199500000,199393000,199305000,199254000,199205000,199617400
client488,204203000,203631000,203591000,203520000,203463000,203402000,203369000,203336000,203311000,203282000,203510800
client441,587175000,586437000,586329000,586231000,586127000,586025000,585920000,585824000,585725000,585627000,586142000
client426,97758000,97056000,96977000,96860000,96753000,96646000,96542000,96436000,96337000,96243000,96760800
